loopIteration,timeUs,rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbatLatest,amperageLatest,gyroADC[0],gyroADC[1],gyroADC[2],gyroADCafterRpm[0],gyroADCafterRpm[1],gyroADCafterRpm[2],accSmooth[0],accSmooth[1],accSmooth[2],accADCafterRpm[0],accADCafterRpm[1],accADCafterRpm[2],motor[0],motor[1],motor[2],motor[3],quat[0],quat[1],quat[2],quat[3],alpha[0],alpha[1],alpha[2],quatSp[0],quatSp[1],quatSp[2],quatSp[3],gyroSp[0],gyroSp[1],gyroSp[2],alphaSp[0],alphaSp[1],alphaSp[2],spfSp[0],spfSp[1],spfSp[2],dv[0],dv[1],dv[2],dv[3],dv[4],dv[5],u[0],u[1],u[2],u[3],u[4],u[5],u[6],u[7],u_state[0],u_state[1],u_state[2],u_state[3],u_state[4],u_state[5],u_state[6],u_state[7],omega[0],omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omegaUnfiltered[0],omegaUnfiltered[1],omegaUnfiltered[2],omegaUnfiltered[3],omegaUnfiltered[4],omegaUnfiltered[5],omegaUnfiltered[6],omegaUnfiltered[7],omega_dot[0],omega_dot[1],omega_dot[2],omega_dot[3],omega_dot[4],omega_dot[5],omega_dot[6],omega_dot[7],pos[0],pos[1],pos[2],extTime,extPos[0],extPos[1],extPos[2],posSp[0],posSp[1],posSp[2],vel[0],vel[1],vel[2],extVel[0],extVel[1],extVel[2],velSp[0],velSp[1],velSp[2],accSp[0],accSp[1],accSp[2],extQuat[0],extQuat[1],extQuat[2],extQuat[3],ekf_pos[0],ekf_pos[1],ekf_pos[2],ekf_vel[0],ekf_vel[1],ekf_vel[2],ekf_quat[0],ekf_quat[1],ekf_quat[2],ekf_quat[3],ekf_acc_b[0],ekf_acc_b[1],ekf_acc_b[2],ekf_gyro_b[0],ekf_gyro_b[1],ekf_gyro_b[2],motor_0_rls_x[0],motor_0_rls_x[1],motor_0_rls_x[2],motor_0_rls_x[3],motor_1_rls_x[0],motor_1_rls_x[1],motor_1_rls_x[2],motor_1_rls_x[3],motor_2_rls_x[0],motor_2_rls_x[1],motor_2_rls_x[2],motor_2_rls_x[3],motor_3_rls_x[0],motor_3_rls_x[1],motor_3_rls_x[2],motor_3_rls_x[3],imu_rls_x[0],imu_rls_x[1],imu_rls_x[2],fx_x_rls_x[0],fx_x_rls_x[1],fx_x_rls_x[2],fx_x_rls_x[3],fx_y_rls_x[0],fx_y_rls_x[1],fx_y_rls_x[2],fx_y_rls_x[3],fx_z_rls_x[0],fx_z_rls_x[1],fx_z_rls_x[2],fx_z_rls_x[3],fx_p_rls_x[0],fx_p_rls_x[1],fx_p_rls_x[2],fx_p_rls_x[3],fx_p_rls_x[4],fx_p_rls_x[5],fx_p_rls_x[6],fx_p_rls_x[7],fx_q_rls_x[0],fx_q_rls_x[1],fx_q_rls_x[2],fx_q_rls_x[3],fx_q_rls_x[4],fx_q_rls_x[5],fx_q_rls_x[6],fx_q_rls_x[7],fx_r_rls_x[0],fx_r_rls_x[1],fx_r_rls_x[2],fx_r_rls_x[3],fx_r_rls_x[4],fx_r_rls_x[5],fx_r_rls_x[6],fx_r_rls_x[7],learnerGains[0],learnerGains[1],learnerGains[2],learnerGains[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,timeMs,timeS
8144,4045368,-0.0024,0.0,0.0012,0.0,1527,28,0.0,0.0,-0.0017453292493466656,-0.006981316997386662,0.0,-0.003490658498693331,-0.1005564697265625,0.1771709228515625,-9.739612353515625,-0.49799394531249996,-0.7517793212890624,-9.260772021484375,0.0,0.0,0.0,0.0,0.9996308600959763,-0.007998031253845208,-0.005537098560354375,-0.02596283991632829,0.0,-0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,272.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,272.0,272.0,269.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-35.69,277.965,7320.112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-0.39,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4045.368,4.045368
8148,4047355,-0.0024,0.0,0.0012,0.0,1527,28,0.0017453292493466656,0.0017453292493466656,0.0,0.010471975496079993,0.005235987748039996,0.0,-0.105344873046875,0.181959326171875,-9.739612353515625,-0.09576806640624999,-0.239420166015625,-9.342174877929686,0.0,0.0,0.0,0.0,0.9996308600959763,-0.007998031253845208,-0.005537098560354375,-0.02596283991632829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,272.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,272.0,274.0,274.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-35.689,277.964,7320.156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-0.39,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4047.355,4.047355
8152,4049342,-0.0024,0.0,0.0012,0.0,1527,28,0.0017453292493466656,0.003490658498693331,0.0017453292493466656,-0.003490658498693331,0.006981316997386662,0.003490658498693331,-0.09576806640624999,0.1867477294921875,-9.744400756835937,-0.2346317626953125,-0.39743747558593745,-9.4618849609375,0.0005291005291005291,0.0,0.0,0.0,0.9996308600959763,-0.007998031253845208,-0.005537098560354375,-0.02596283991632829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0002460932693490833,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,272.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,278.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-35.688,277.963,7320.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-0.39,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4049.342,4.049342
8156,4051329,-0.0024,0.0,0.0012,0.0,1527,28,0.0,0.003490658498693331,0.003490658498693331,0.0017453292493466656,0.003490658498693331,0.01221730474542666,-0.1005564697265625,0.181959326171875,-9.753977563476562,-0.0526724365234375,0.51714755859375,-9.203311181640624,0.0,0.0,0.0,0.0,0.9996308600959763,-0.007998031253845208,-0.005537098560354375,-0.02596283991632829,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,272.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,269.0,272.0,269.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-35.686,277.962,7320.244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-0.39,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4051.329,4.051329
8160,4053316,-0.0024,0.0,0.0012,0.0,1527,28,0.0,0.0017453292493466656,0.0017453292493466656,-0.010471975496079993,0.003490658498693331,0.005235987748039996,-0.105344873046875,0.17238251953125,-9.773131176757811,0.6512228515624999,0.93852705078125,-9.720458740234374,0.0,0.0,0.0,0.0,0.9996308600959763,-0.007998031253845208,-0.005537098560354375,-0.02596283991632829,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,272.0,272.0,272.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-35.685,277.962,7320.288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-0.39,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4053.3160000000003,4.053316
8164,4055303,-0.0024,0.0,0.0012,0.0,1527,28,-0.003490658498693331,-0.0017453292493466656,0.005235987748039996,-0.008726646246733328,-0.003490658498693331,0.010471975496079993,-0.11013327636718749,0.16280571289062498,-9.773131176757811,0.2920926025390625,1.0438719238281249,-9.830592016601562,0.0,0.0,0.0,0.0,0.9996308600959763,-0.007998031253845208,-0.005537098560354375,-0.02596283991632829,0.0,0.17453292493466654,0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,272.0,274.0,269.0,278.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-35.684,277.961,7320.332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-0.39,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4055.303,4.055302999999999
8168,4057290,-0.0024,0.0,0.0012,0.0,1527,28,-0.003490658498693331,0.0,0.0017453292493466656,-0.010471975496079993,0.008726646246733328,0.0017453292493466656,-0.1197100830078125,0.143652099609375,-9.777919580078125,0.4261678955078125,0.6560112548828124,-10.472238061523436,0.0,0.0,0.0,0.0,0.9996308600959763,-0.007998031253845208,-0.005537098560354375,-0.02596283991632829,-0.17453292493466654,0.0,0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,271.0,274.0,272.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-35.683,277.96,7320.376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-0.39,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4057.29,4.05729
8172,4059277,-0.0024,0.0,0.0012,0.0,1528,28,-0.005235987748039996,-0.003490658498693331,0.0017453292493466656,-0.005235987748039996,-0.003490658498693331,-0.005235987748039996,-0.12449848632812499,0.1388636962890625,-9.763554370117188,-0.49320554199218747,-0.0383072265625,-10.151415039062499,0.0,0.0,0.0,0.0,0.9996308600959763,-0.007998031253845208,-0.005537098560354375,-0.02596283991632829,-0.17453292493466654,0.0,0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,278.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-35.682,277.959,7320.42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-0.39,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4059.277,4.059277
8176,4061264,-0.0024,0.0,0.0012,0.0,1528,0,-0.0017453292493466656,-0.003490658498693331,0.0017453292493466656,0.0017453292493466656,-0.0017453292493466656,-0.0017453292493466656,-0.1149216796875,0.143652099609375,-9.763554370117188,-0.9145850341796874,-0.3016694091796875,-9.840168823242188,0.0,0.0,0.0,0.0,0.9996308600959763,-0.007998031253845208,-0.005537098560354375,-0.02596283991632829,-0.17453292493466654,0.0,0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,279.0,0.0,0.0,0.0,0.0,269.0,272.0,269.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-35.68,277.958,7320.464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-0.39,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4061.264,4.0612639999999995
8180,4063251,-0.0024,0.0,0.0012,0.0,1528,0,-0.0017453292493466656,-0.003490658498693331,-0.0017453292493466656,0.0017453292493466656,-0.008726646246733328,-0.006981316997386662,-0.11013327636718749,0.1484405029296875,-9.763554370117188,-1.0965443603515623,-0.08140285644531249,-8.786720092773438,0.0,0.0,0.0,0.0,0.9996308600959763,-0.007998031253845208,-0.005537098560354375,-0.02596283991632829,-0.17453292493466654,0.0,0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,279.0,0.0,0.0,0.0,0.0,272.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-35.679,277.958,7320.508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-0.39,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4063.251,4.063251
8184,4065237,-0.0024,0.0,0.0012,0.0,1528,0,0.0,-0.0017453292493466656,-0.0017453292493466656,0.003490658498693331,-0.003490658498693331,-0.0017453292493466656,-0.1005564697265625,0.143652099609375,-9.763554370117188,-0.7805097412109374,0.239420166015625,-9.380482104492186,0.0,0.0,0.0,0.0,0.9996308600959763,-0.007998031253845208,-0.005537098560354375,-0.02596283991632829,-0.17453292493466654,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,279.0,0.0,0.0,0.0,0.0,272.0,271.0,269.0,278.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-35.678,277.957,7320.552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-0.39,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4065.237,4.065237
8188,4067224,-0.0024,0.0,0.0012,0.0,1528,0,0.0017453292493466656,0.0,-0.0017453292493466656,-0.003490658498693331,0.003490658498693331,0.005235987748039996,-0.09576806640624999,0.1388636962890625,-9.758765966796874,-0.1771709228515625,0.612915625,-9.643844287109374,0.0,0.0,0.0,0.0,0.9996308600959763,-0.007998031253845208,-0.005537098560354375,-0.02596283991632829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,279.0,0.0,0.0,0.0,0.0,269.0,272.0,274.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-35.677,277.956,7320.596,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-0.39,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4067.224,4.0672239999999995
8192,4069211,-0.0024,0.0,0.0012,0.0,1528,0,-0.0017453292493466656,0.003490658498693331,0.0,-0.0017453292493466656,0.006981316997386662,0.003490658498693331,-0.1005564697265625,0.13407529296874998,-9.749189160156249,0.39264907226562495,0.699106884765625,-10.089165795898436,0.0,0.0,0.0,0.0,0.9996308600959763,-0.007998031253845208,-0.005537098560354375,-0.02596283991632829,-0.17453292493466654,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,280.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-35.676,277.955,7320.64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-0.39,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4069.2110000000002,4.069211
